index,Year,Type,Mileage(miles),Engine,PS,Transmission,Fuel,Number_of_Owners,Price(£),href,PPY,MileageRank,PriceRank,PPYRank,Score
769,2014.0,Hatchback,95795.0,1.4L,120.31558185404339,Manual,Petrol,3,8195.0,https://www.autotrader.co.uk/car-details/202205035289260?model=A1&radius=1500&postcode=br49jd&year-to=2022&exclude-writeoff-categories=on&make=Audi&sort=relevance&include-delivery-option=on&year-from=2012&advertising-location=at_cars&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&page=78,4097.5,28,434,54,516
772,2015.0,Hatchback,64000.0,1.4L,123.27416173570019,Manual,Petrol,4,8500.0,https://www.autotrader.co.uk/car-details/202210230992900?model=A1&radius=1500&postcode=br49jd&year-to=2022&exclude-writeoff-categories=on&make=Audi&sort=relevance&include-delivery-option=on&year-from=2012&advertising-location=at_cars&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&page=78,2833.3333333333335,103,420,221,744
779,2020.0,Hatchback,7145.0,1.0L,94.0,Manual,Petrol,1,16700.0,https://www.autotrader.co.uk/car-details/202207258106613?model=A1&exclude-writeoff-categories=on&radius=1500&postcode=br49jd&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&include-delivery-option=on&make=Audi&sort=relevance&advertising-location=at_cars&year-to=2022&year-from=2012&page=79&percentVehiclePriceDeposit=true,2087.5,451,134,447,1032
781,2015.0,Hatchback,56642.0,1.4L,123.27416173570019,Manual,Petrol,3,9995.0,https://www.autotrader.co.uk/car-details/202210170799197?model=A1&exclude-writeoff-categories=on&radius=1500&postcode=br49jd&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&include-delivery-option=on&make=Audi&sort=relevance&advertising-location=at_cars&year-to=2022&year-from=2012&page=79&percentVehiclePriceDeposit=true,3331.6666666666665,135,364,122,621
784,2018.0,Hatchback,2688.0,1.4L,123.0,Automatic,Petrol,2,20495.0,https://www.autotrader.co.uk/car-details/202212232748465?model=A1&exclude-writeoff-categories=on&radius=1500&postcode=br49jd&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&include-delivery-option=on&make=Audi&sort=relevance&advertising-location=at_cars&year-to=2022&year-from=2012&page=79&percentVehiclePriceDeposit=true,3415.8333333333335,461,49,112,622
786,2019.0,Hatchback,11972.0,1.0L,114.0,Automatic,Petrol,1,20300.0,https://www.autotrader.co.uk/car-details/202212132502589?onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&year-from=2012&make=Audi&radius=1500&model=A1&year-to=2022&include-delivery-option=on&postcode=br49jd&advertising-location=at_cars&exclude-writeoff-categories=on&sort=relevance&page=80,2900.0,429,54,199,682
789,2018.0,Hatchback,34622.0,1.0L,93.68836291913215,Manual,Petrol,1,14600.0,https://www.autotrader.co.uk/car-details/202211292112420?onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&year-from=2012&make=Audi&radius=1500&model=A1&year-to=2022&include-delivery-option=on&postcode=br49jd&advertising-location=at_cars&exclude-writeoff-categories=on&sort=relevance&page=80,2433.3333333333335,280,179,366,825
791,2019.0,Hatchback,13730.0,1.0L,114.39842209072978,Manual,Petrol,1,17989.0,https://www.autotrader.co.uk/car-details/202211302149925?onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&year-from=2012&make=Audi&radius=1500&model=A1&year-to=2022&include-delivery-option=on&postcode=br49jd&advertising-location=at_cars&exclude-writeoff-categories=on&sort=relevance&page=80,2569.8571428571427,420,108,315,843
795,2015.0,Hatchback,50809.0,1.4L,147.92899408284023,Automatic,Petrol,4,13289.0,https://www.autotrader.co.uk/car-details/202212222707343?exclude-writeoff-categories=on&year-from=2012&make=Audi&radius=1500&advertising-location=at_cars&year-to=2022&include-delivery-option=on&model=A1&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&postcode=br49jd&sort=relevance&page=81,4429.666666666667,176,212,34,422
802,2018.0,Hatchback,28897.0,1.4L,123.27416173570019,Manual,Petrol,1,16847.0,https://www.autotrader.co.uk/car-details/202211121619109?exclude-writeoff-categories=on&year-from=2012&make=Audi&radius=1500&advertising-location=at_cars&year-to=2022&include-delivery-option=on&model=A1&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&postcode=br49jd&sort=relevance&page=81,2807.8333333333335,324,133,233,690
804,2017.0,Hatchback,57330.0,1.0L,93.68836291913215,Manual,Petrol,1,9900.0,https://www.autotrader.co.uk/car-details/202212202660763?exclude-writeoff-categories=on&year-from=2012&make=Audi&radius=1500&advertising-location=at_cars&year-to=2022&include-delivery-option=on&model=A1&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&postcode=br49jd&sort=relevance&page=81,1980.0,131,374,460,965
805,2020.0,Hatchback,16866.0,1.0L,93.68836291913215,Automatic,Petrol,1,19990.0,https://www.autotrader.co.uk/car-details/202209260126875?advertising-location=at_cars&year-to=2022&make=Audi&radius=1500&include-delivery-option=on&model=A1&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&postcode=br49jd&year-from=2012&exclude-writeoff-categories=on&sort=relevance&page=82&percentVehiclePriceDeposit=true,2498.75,404,60,342,806
807,2015.0,Hatchback,34100.0,1.0L,93.68836291913215,Manual,Petrol,2,10490.0,https://www.autotrader.co.uk/car-details/202211091538446?advertising-location=at_cars&year-to=2022&make=Audi&radius=1500&include-delivery-option=on&model=A1&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&postcode=br49jd&year-from=2012&exclude-writeoff-categories=on&sort=relevance&page=82&percentVehiclePriceDeposit=true,3496.6666666666665,281,342,103,726
808,2019.0,Hatchback,2642.0,1.0L,114.39842209072978,Manual,Petrol,1,17499.0,https://www.autotrader.co.uk/car-details/202210110616049?advertising-location=at_cars&year-to=2022&make=Audi&radius=1500&include-delivery-option=on&model=A1&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&postcode=br49jd&year-from=2012&exclude-writeoff-categories=on&sort=relevance&page=82&percentVehiclePriceDeposit=true,2499.8571428571427,462,114,334,910
809,2020.0,Hatchback,25300.0,1.0L,114.39842209072978,Manual,Petrol,1,19495.0,https://www.autotrader.co.uk/car-details/202210291193938?advertising-location=at_cars&year-to=2022&make=Audi&radius=1500&include-delivery-option=on&model=A1&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&postcode=br49jd&year-from=2012&exclude-writeoff-categories=on&sort=relevance&page=82&percentVehiclePriceDeposit=true,2436.875,349,71,364,784
811,2015.0,Hatchback,43411.0,1.4L,123.27416173570019,Automatic,Petrol,2,12995.0,https://www.autotrader.co.uk/car-details/202211171759303?advertising-location=at_cars&year-to=2022&make=Audi&radius=1500&include-delivery-option=on&model=A1&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&postcode=br49jd&year-from=2012&exclude-writeoff-categories=on&sort=relevance&page=82,4331.666666666667,216,219,39,474
812,2015.0,Hatchback,72417.0,1.6L,114.39842209072978,Manual,Diesel,1,9978.0,https://www.autotrader.co.uk/car-details/202201251743248?advertising-location=at_cars&year-to=2022&make=Audi&radius=1500&include-delivery-option=on&model=A1&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&postcode=br49jd&year-from=2012&exclude-writeoff-categories=on&sort=relevance&page=82&percentVehiclePriceDeposit=true,3326.0,72,371,128,571
814,2014.0,Hatchback,35730.0,1.4L,120.31558185404339,Automatic,Petrol,3,12100.0,https://www.autotrader.co.uk/car-details/202210251072114?advertising-location=at_cars&year-to=2022&make=Audi&radius=1500&include-delivery-option=on&model=A1&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&postcode=br49jd&year-from=2012&exclude-writeoff-categories=on&sort=relevance&page=82&percentVehiclePriceDeposit=true,6050.0,272,250,5,527
815,2014.0,Hatchback,74000.0,1.4L,120.0,Manual,Petrol,2,8300.0,https://www.autotrader.co.uk/car-details/202211181812866?model=A1&exclude-writeoff-categories=on&radius=1500&postcode=br49jd&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&include-delivery-option=on&make=Audi&sort=relevance&advertising-location=at_cars&year-to=2022&year-from=2012&page=83,4150.0,64,429,49,542
818,2016.0,Hatchback,48300.0,1.4L,123.27416173570019,Manual,Petrol,2,11700.0,https://www.autotrader.co.uk/car-details/202211292120904?model=A1&exclude-writeoff-categories=on&radius=1500&postcode=br49jd&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&include-delivery-option=on&make=Audi&sort=relevance&advertising-location=at_cars&year-to=2022&year-from=2012&page=83,2925.0,192,275,193,660
820,2020.0,Hatchback,15187.0,1.0L,108.0,Manual,Petrol,1,21000.0,https://www.autotrader.co.uk/car-details/202211292122089?model=A1&exclude-writeoff-categories=on&radius=1500&postcode=br49jd&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&include-delivery-option=on&make=Audi&sort=relevance&advertising-location=at_cars&year-to=2022&year-from=2012&page=83,2625.0,414,39,294,747
822,2020.0,Hatchback,17567.0,1.0L,114.39842209072978,Manual,Petrol,1,19999.0,https://www.autotrader.co.uk/car-details/202212162576735?model=A1&exclude-writeoff-categories=on&radius=1500&postcode=br49jd&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&include-delivery-option=on&make=Audi&sort=relevance&advertising-location=at_cars&year-to=2022&year-from=2012&page=83,2499.875,397,58,333,788
825,2017.0,Hatchback,50187.0,1.4L,123.0,Manual,Petrol,2,11300.0,https://www.autotrader.co.uk/car-details/202211252001402?onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&year-from=2012&make=Audi&radius=1500&model=A1&year-to=2022&include-delivery-option=on&postcode=br49jd&advertising-location=at_cars&exclude-writeoff-categories=on&sort=relevance&page=84,2260.0,180,298,410,888
829,2016.0,Hatchback,47000.0,1.0L,93.68836291913215,Manual,Petrol,2,9990.0,https://www.autotrader.co.uk/car-details/202210140716831?onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&year-from=2012&make=Audi&radius=1500&model=A1&year-to=2022&include-delivery-option=on&postcode=br49jd&advertising-location=at_cars&exclude-writeoff-categories=on&sort=relevance&page=84,2497.5,196,366,345,907
830,2018.0,Hatchback,70633.0,1.0L,93.68836291913215,Manual,Petrol,1,10980.0,https://www.autotrader.co.uk/car-details/202212082385600?onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&year-from=2012&make=Audi&radius=1500&model=A1&year-to=2022&include-delivery-option=on&postcode=br49jd&advertising-location=at_cars&exclude-writeoff-categories=on&sort=relevance&page=84,1830.0,80,322,467,869
831,2021.0,Hatchback,5550.0,1.0L,108.48126232741618,Automatic,Petrol,1,24795.0,https://www.autotrader.co.uk/car-details/202210301214836?onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&year-from=2012&make=Audi&radius=1500&model=A1&year-to=2022&include-delivery-option=on&postcode=br49jd&advertising-location=at_cars&exclude-writeoff-categories=on&sort=relevance&page=84,2755.0,453,18,250,721
832,2020.0,Hatchback,19000.0,1.0L,93.68836291913215,Manual,Petrol,1,17999.0,https://www.autotrader.co.uk/car-details/202212082386697?onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&year-from=2012&make=Audi&radius=1500&model=A1&year-to=2022&include-delivery-option=on&postcode=br49jd&advertising-location=at_cars&exclude-writeoff-categories=on&sort=relevance&page=84,2249.875,388,102,414,904
833,2016.0,Hatchback,63000.0,1.0L,93.68836291913215,Manual,Petrol,3,10700.0,https://www.autotrader.co.uk/car-details/202211151682325?advertising-location=at_cars&year-to=2022&make=Audi&radius=1500&include-delivery-option=on&model=A1&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&postcode=br49jd&year-from=2012&exclude-writeoff-categories=on&sort=relevance&page=85,2675.0,109,332,280,721
834,2020.0,Hatchback,35251.0,1.0L,94.0,Manual,Petrol,1,18800.0,https://www.autotrader.co.uk/car-details/202212212695829?advertising-location=at_cars&year-to=2022&make=Audi&radius=1500&include-delivery-option=on&model=A1&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&postcode=br49jd&year-from=2012&exclude-writeoff-categories=on&sort=relevance&page=85,2350.0,277,86,390,753
835,2019.0,Hatchback,13456.0,1.0L,93.68836291913215,Manual,Petrol,1,19750.0,https://www.autotrader.co.uk/car-details/202209029356009?advertising-location=at_cars&year-to=2022&make=Audi&radius=1500&include-delivery-option=on&model=A1&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&postcode=br49jd&year-from=2012&exclude-writeoff-categories=on&sort=relevance&page=85,2821.4285714285716,422,67,227,716
837,2019.0,Hatchback,31925.0,1.0L,114.0,Manual,Petrol,2,17495.0,https://www.autotrader.co.uk/car-details/202212132489155?advertising-location=at_cars&year-to=2022&make=Audi&radius=1500&include-delivery-option=on&model=A1&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&postcode=br49jd&year-from=2012&exclude-writeoff-categories=on&sort=relevance&page=85,2499.285714285714,301,119,339,759
838,2017.0,Hatchback,33579.0,1.0L,93.0,Manual,Petrol,2,12499.0,https://www.autotrader.co.uk/car-details/202211171756988?advertising-location=at_cars&year-to=2022&make=Audi&radius=1500&include-delivery-option=on&model=A1&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&postcode=br49jd&year-from=2012&exclude-writeoff-categories=on&sort=relevance&page=85,2499.8,286,234,335,855
839,2016.0,Hatchback,43266.0,1.4L,148.0,Manual,Petrol,2,13679.0,https://www.autotrader.co.uk/car-details/202211302144513?advertising-location=at_cars&year-to=2022&make=Audi&radius=1500&include-delivery-option=on&model=A1&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&postcode=br49jd&year-from=2012&exclude-writeoff-categories=on&sort=relevance&page=85,3419.75,217,202,109,528
840,2014.0,Hatchback,47000.0,1.4L,121.0,Manual,Petrol,1,11499.0,https://www.autotrader.co.uk/car-details/202211262020242?advertising-location=at_cars&year-to=2022&make=Audi&radius=1500&include-delivery-option=on&model=A1&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&postcode=br49jd&year-from=2012&exclude-writeoff-categories=on&sort=relevance&page=85,5749.5,197,283,9,489
841,2016.0,Hatchback,40236.0,1.4L,123.27416173570019,Manual,Petrol,1,10790.0,https://www.autotrader.co.uk/car-details/202212232732268?advertising-location=at_cars&year-to=2022&make=Audi&radius=1500&include-delivery-option=on&model=A1&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&postcode=br49jd&year-from=2012&exclude-writeoff-categories=on&sort=relevance&page=85,2697.5,235,328,273,836
847,2016.0,Hatchback,26660.0,1.4L,147.92899408284023,Manual,Petrol,1,14995.0,https://www.autotrader.co.uk/car-details/202211171756386?year-to=2022&year-from=2012&include-delivery-option=on&make=Audi&radius=1500&model=A1&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&advertising-location=at_cars&postcode=br49jd&sort=relevance&exclude-writeoff-categories=on&page=86&percentVehiclePriceDeposit=true,3748.75,338,162,79,579
848,2017.0,Hatchback,44559.0,1.4L,123.0,Manual,Petrol,2,11990.0,https://www.autotrader.co.uk/car-details/202210130710799?year-to=2022&year-from=2012&include-delivery-option=on&make=Audi&radius=1500&model=A1&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&advertising-location=at_cars&postcode=br49jd&sort=relevance&exclude-writeoff-categories=on&page=86&percentVehiclePriceDeposit=true,2398.0,210,263,374,847
850,2019.0,Hatchback,32877.0,1.0L,93.68836291913215,Manual,Petrol,1,18999.0,https://www.autotrader.co.uk/car-details/202212012187437?year-to=2022&year-from=2012&include-delivery-option=on&make=Audi&radius=1500&model=A1&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&advertising-location=at_cars&postcode=br49jd&sort=relevance&exclude-writeoff-categories=on&page=86&percentVehiclePriceDeposit=true,2714.1428571428573,294,76,264,634
851,2017.0,Hatchback,64986.0,1.6L,114.39842209072978,Manual,Diesel,1,10990.0,https://www.autotrader.co.uk/car-details/202211251993725?year-to=2022&year-from=2012&include-delivery-option=on&make=Audi&radius=1500&model=A1&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&advertising-location=at_cars&postcode=br49jd&sort=relevance&exclude-writeoff-categories=on&page=86&percentVehiclePriceDeposit=true,2198.0,100,320,430,850
855,2020.0,Hatchback,15769.0,1.0L,114.39842209072978,Manual,Petrol,1,21490.0,https://www.autotrader.co.uk/car-details/202212092410767?exclude-writeoff-categories=on&include-delivery-option=on&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&year-from=2012&make=Audi&radius=1500&advertising-location=at_cars&model=A1&postcode=br49jd&year-to=2022&sort=relevance&page=87,2686.25,412,33,278,723
858,2020.0,Hatchback,16257.0,1.0L,93.68836291913215,Manual,Petrol,1,19790.0,https://www.autotrader.co.uk/car-details/202210281160608?exclude-writeoff-categories=on&include-delivery-option=on&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&year-from=2012&make=Audi&radius=1500&advertising-location=at_cars&model=A1&postcode=br49jd&year-to=2022&sort=relevance&page=87,2473.75,408,66,355,829
860,2019.0,Hatchback,40778.0,1.0L,114.0,Manual,Petrol,1,16698.0,https://www.autotrader.co.uk/car-details/202210210940177?exclude-writeoff-categories=on&include-delivery-option=on&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&year-from=2012&make=Audi&radius=1500&advertising-location=at_cars&model=A1&postcode=br49jd&year-to=2022&sort=relevance&page=87,2385.4285714285716,232,137,375,744
862,2019.0,Hatchback,19495.0,1.5L,147.92899408284023,Manual,Petrol,2,20499.0,https://www.autotrader.co.uk/car-details/202212202647066?onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&year-from=2012&make=Audi&radius=1500&model=A1&year-to=2022&include-delivery-option=on&postcode=br49jd&advertising-location=at_cars&exclude-writeoff-categories=on&sort=relevance&page=88&percentVehiclePriceDeposit=true,2928.4285714285716,387,47,191,625
863,2018.0,Hatchback,60125.0,1.4L,123.27416173570019,Manual,Petrol,2,13997.0,https://www.autotrader.co.uk/car-details/202212082378630?onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&year-from=2012&make=Audi&radius=1500&model=A1&year-to=2022&include-delivery-option=on&postcode=br49jd&advertising-location=at_cars&exclude-writeoff-categories=on&sort=relevance&page=88&percentVehiclePriceDeposit=true,2332.8333333333335,124,194,396,714
865,2019.0,Hatchback,17442.0,1.0L,114.39842209072978,Manual,Petrol,1,17790.0,https://www.autotrader.co.uk/car-details/202212122462720?onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&year-from=2012&make=Audi&radius=1500&model=A1&year-to=2022&include-delivery-option=on&postcode=br49jd&advertising-location=at_cars&exclude-writeoff-categories=on&sort=relevance&page=88&percentVehiclePriceDeposit=true,2541.4285714285716,398,111,323,832
867,2022.0,Hatchback,3000.0,1.0L,108.48126232741618,Manual,Petrol,1,29995.0,https://www.autotrader.co.uk/car-details/202212142511970?onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&year-from=2012&make=Audi&radius=1500&model=A1&year-to=2022&include-delivery-option=on&postcode=br49jd&advertising-location=at_cars&exclude-writeoff-categories=on&sort=relevance&page=88&percentVehiclePriceDeposit=true,2999.5,459,1,172,632
868,2019.0,Hatchback,14201.0,1.5L,147.92899408284023,Automatic,Petrol,2,22500.0,https://www.autotrader.co.uk/car-details/202210291194813?onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&year-from=2012&make=Audi&radius=1500&model=A1&year-to=2022&include-delivery-option=on&postcode=br49jd&advertising-location=at_cars&exclude-writeoff-categories=on&sort=relevance&page=88&percentVehiclePriceDeposit=true,3214.285714285714,419,25,139,583
870,2015.0,Hatchback,46388.0,1.4L,123.27416173570019,Manual,Petrol,3,10999.0,https://www.autotrader.co.uk/car-details/202212222716846?onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&year-from=2012&make=Audi&radius=1500&model=A1&year-to=2022&include-delivery-option=on&postcode=br49jd&advertising-location=at_cars&exclude-writeoff-categories=on&sort=relevance&page=88&percentVehiclePriceDeposit=true,3666.3333333333335,200,311,90,601
872,2019.0,Hatchback,13290.0,1.5L,147.92899408284023,Manual,Petrol,1,17690.0,https://www.autotrader.co.uk/car-details/202209209938617?model=A1&exclude-writeoff-categories=on&radius=1500&postcode=br49jd&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&include-delivery-option=on&make=Audi&sort=relevance&advertising-location=at_cars&year-to=2022&year-from=2012&page=89,2527.1428571428573,424,113,327,864
875,2018.0,Hatchback,32396.0,1.0L,93.68836291913215,Manual,Petrol,1,13945.0,https://www.autotrader.co.uk/car-details/202211231943472?model=A1&exclude-writeoff-categories=on&radius=1500&postcode=br49jd&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&include-delivery-option=on&make=Audi&sort=relevance&advertising-location=at_cars&year-to=2022&year-from=2012&page=89,2324.1666666666665,295,199,401,895
877,2019.0,Hatchback,13681.0,1.0L,114.39842209072978,Manual,Petrol,1,18990.0,https://www.autotrader.co.uk/car-details/202210040380741?model=A1&exclude-writeoff-categories=on&radius=1500&postcode=br49jd&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&include-delivery-option=on&make=Audi&sort=relevance&advertising-location=at_cars&year-to=2022&year-from=2012&page=89,2712.8571428571427,421,81,267,769
878,2019.0,Hatchback,10306.0,1.0L,114.39842209072978,Automatic,Petrol,2,21950.0,https://www.autotrader.co.uk/car-details/202212192633914?model=A1&exclude-writeoff-categories=on&radius=1500&postcode=br49jd&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&include-delivery-option=on&make=Audi&sort=relevance&advertising-location=at_cars&year-to=2022&year-from=2012&page=89,3135.714285714286,438,30,154,622
879,2016.0,Hatchback,16400.0,1.4L,123.27416173570019,Automatic,Petrol,2,14444.0,https://www.autotrader.co.uk/car-details/202211231933092?model=A1&exclude-writeoff-categories=on&radius=1500&postcode=br49jd&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&include-delivery-option=on&make=Audi&sort=relevance&advertising-location=at_cars&year-to=2022&year-from=2012&page=89,3611.0,407,185,93,685
881,2014.0,Hatchback,72653.0,1.6L,103.55029585798816,Manual,Diesel,3,9350.0,https://www.autotrader.co.uk/car-details/202211021315383?model=A1&exclude-writeoff-categories=on&radius=1500&postcode=br49jd&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&include-delivery-option=on&make=Audi&sort=relevance&advertising-location=at_cars&year-to=2022&year-from=2012&page=89,4675.0,70,393,30,493
882,2019.0,Hatchback,41400.0,1.0L,114.39842209072978,Automatic,Petrol,1,18580.0,https://www.autotrader.co.uk/car-details/202210271132515?model=A1&exclude-writeoff-categories=on&radius=1500&postcode=br49jd&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&include-delivery-option=on&make=Audi&sort=relevance&advertising-location=at_cars&year-to=2022&year-from=2012&page=90,2654.285714285714,227,90,286,603
883,2017.0,Hatchback,67822.0,1.4L,123.27416173570019,Manual,Petrol,1,9300.0,https://www.autotrader.co.uk/car-details/202210251063876?model=A1&exclude-writeoff-categories=on&radius=1500&postcode=br49jd&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&include-delivery-option=on&make=Audi&sort=relevance&advertising-location=at_cars&year-to=2022&year-from=2012&page=90,1860.0,94,394,465,953
884,2018.0,Hatchback,25000.0,1.4L,123.27416173570019,Manual,Petrol,2,12999.0,https://www.autotrader.co.uk/car-details/202211031351786?model=A1&exclude-writeoff-categories=on&radius=1500&postcode=br49jd&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&include-delivery-option=on&make=Audi&sort=relevance&advertising-location=at_cars&year-to=2022&year-from=2012&page=90,2166.5,350,216,435,1001
885,2014.0,Hatchback,43248.0,1.4L,120.31558185404339,Automatic,Petrol,1,11995.0,https://www.autotrader.co.uk/car-details/202212152537371?model=A1&exclude-writeoff-categories=on&radius=1500&postcode=br49jd&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&include-delivery-option=on&make=Audi&sort=relevance&advertising-location=at_cars&year-to=2022&year-from=2012&page=90,5997.5,218,260,6,484
886,2022.0,Hatchback,9.0,1.0L,108.48126232741618,Automatic,Petrol,1,29990.0,https://www.autotrader.co.uk/car-details/202210170816194?model=A1&exclude-writeoff-categories=on&radius=1500&postcode=br49jd&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&include-delivery-option=on&make=Audi&sort=relevance&advertising-location=at_cars&year-to=2022&year-from=2012&page=90,2999.0,470,2,175,647
887,2022.0,Hatchback,4293.0,1.0L,108.48126232741618,Automatic,Petrol,1,27179.0,https://www.autotrader.co.uk/car-details/202211221889887?model=A1&exclude-writeoff-categories=on&radius=1500&postcode=br49jd&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&include-delivery-option=on&make=Audi&sort=relevance&advertising-location=at_cars&year-to=2022&year-from=2012&page=90,2717.9,456,5,263,724
888,2020.0,Hatchback,14490.0,2.0L,197.23865877712032,Automatic,Petrol,2,24790.0,https://www.autotrader.co.uk/car-details/202210030362299?model=A1&exclude-writeoff-categories=on&radius=1500&postcode=br49jd&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&include-delivery-option=on&make=Audi&sort=relevance&advertising-location=at_cars&year-to=2022&year-from=2012&page=90,3098.75,417,19,161,597
889,2016.0,Hatchback,48800.0,1.0L,93.68836291913215,Manual,Petrol,3,11099.0,https://www.autotrader.co.uk/car-details/202211241969425?model=A1&exclude-writeoff-categories=on&radius=1500&postcode=br49jd&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&include-delivery-option=on&make=Audi&sort=relevance&advertising-location=at_cars&year-to=2022&year-from=2012&page=90,2774.75,189,308,245,742
893,2015.0,Hatchback,39000.0,1.6L,114.39842209072978,Manual,Diesel,3,11299.0,https://www.autotrader.co.uk/car-details/202211041371548?model=A1&radius=1500&postcode=br49jd&year-to=2022&exclude-writeoff-categories=on&make=Audi&sort=relevance&include-delivery-option=on&year-from=2012&advertising-location=at_cars&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&page=91&percentVehiclePriceDeposit=true,3766.3333333333335,247,299,75,621
894,2018.0,Hatchback,16459.0,1.4L,123.27416173570019,Automatic,Petrol,1,16985.0,https://www.autotrader.co.uk/car-details/202211251985475?model=A1&radius=1500&postcode=br49jd&year-to=2022&exclude-writeoff-categories=on&make=Audi&sort=relevance&include-delivery-option=on&year-from=2012&advertising-location=at_cars&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&page=91&percentVehiclePriceDeposit=true,2830.8333333333335,406,129,225,760
897,2014.0,Hatchback,52000.0,1.4L,120.31558185404339,Manual,Petrol,1,8299.0,https://www.autotrader.co.uk/car-details/202211302161537?model=A1&radius=1500&postcode=br49jd&year-to=2022&exclude-writeoff-categories=on&make=Audi&sort=relevance&include-delivery-option=on&year-from=2012&advertising-location=at_cars&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&page=91&percentVehiclePriceDeposit=true,4149.5,168,431,52,651
901,2015.0,Hatchback,64800.0,1.0L,93.68836291913215,Manual,Petrol,2,9690.0,https://www.autotrader.co.uk/car-details/202211231938069?model=A1&radius=1500&postcode=br49jd&year-to=2022&exclude-writeoff-categories=on&make=Audi&sort=relevance&include-delivery-option=on&year-from=2012&advertising-location=at_cars&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&page=91&percentVehiclePriceDeposit=true,3230.0,101,379,136,616
903,2015.0,Hatchback,68000.0,1.6L,114.39842209072978,Manual,Diesel,2,9450.0,https://www.autotrader.co.uk/car-details/202212212687169?exclude-writeoff-categories=on&year-from=2012&make=Audi&radius=1500&advertising-location=at_cars&year-to=2022&include-delivery-option=on&model=A1&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&postcode=br49jd&sort=relevance&page=92,3150.0,93,389,152,634
